idx	label	predict	radius	correct	time
8414	6	6	0.0251	1	0:00:00.135449
8415	0	0	0.0251	1	0:00:00.121914
8416	6	6	0.0251	1	0:00:00.118358
8417	1	1	0.0251	1	0:00:00.118255
8418	8	8	0.0251	1	0:00:00.115544
8419	7	7	0.0251	1	0:00:00.114491
8420	3	6	0.0251	0	0:00:00.114570
8421	2	2	0.0251	1	0:00:00.115177
8422	2	2	0.0251	1	0:00:00.117488
8423	6	6	0.0251	1	0:00:00.115800
8424	5	5	0.0251	1	0:00:00.115159
8425	6	4	0.0244	0	0:00:00.114223
8426	9	9	0.0251	1	0:00:00.115486
8427	2	2	0.0251	1	0:00:00.114577
8428	5	3	0.0154	0	0:00:00.114949
8429	4	4	0.0251	1	0:00:00.114266
8430	9	1	0.0251	0	0:00:00.114515
8431	8	8	0.0251	1	0:00:00.120758
8432	5	3	0.0251	0	0:00:00.130672
8433	3	3	0.0251	1	0:00:00.124452
8434	9	9	0.0251	1	0:00:00.123568
8435	3	3	0.0251	1	0:00:00.126239
8436	5	5	0.0251	1	0:00:00.123153
8437	7	7	0.0251	1	0:00:00.123395
8438	1	1	0.0251	1	0:00:00.123047
8439	8	4	0.0251	0	0:00:00.132823
8440	5	2	0.0251	0	0:00:00.127326
8441	8	8	0.0251	1	0:00:00.128495
8442	6	6	0.0251	1	0:00:00.125424
8443	2	4	0.0251	0	0:00:00.116101
8444	5	5	0.0251	1	0:00:00.122297
8445	1	1	0.0251	1	0:00:00.123627
8446	3	3	0.0251	1	0:00:00.122987
8447	0	0	0.0251	1	0:00:00.123304
8448	4	3	0.0251	0	0:00:00.121031
8449	1	1	0.0251	1	0:00:00.122128
8450	9	9	0.0251	1	0:00:00.120531
8451	5	3	0.0251	0	0:00:00.118146
8452	4	4	0.0251	1	0:00:00.123067
8453	9	9	0.0251	1	0:00:00.116018
8454	2	2	0.0251	1	0:00:00.116701
8455	1	1	0.0251	1	0:00:00.114970
8456	4	4	0.0251	1	0:00:00.125225
8457	2	4	0.0251	0	0:00:00.124331
8458	5	5	0.0251	1	0:00:00.121729
8459	9	9	0.0251	1	0:00:00.132303
8460	8	8	0.0251	1	0:00:00.122825
8461	7	5	0.0251	0	0:00:00.121829
8462	2	4	0.0251	0	0:00:00.116678
8463	1	1	0.0251	1	0:00:00.115755
8464	6	6	0.0251	1	0:00:00.123597
8465	9	1	0.0251	0	0:00:00.125017
8466	7	7	0.0251	1	0:00:00.126624
8467	3	3	0.0251	1	0:00:00.124214
8468	6	6	0.0251	1	0:00:00.124947
8469	5	5	0.0251	1	0:00:00.123588
8470	8	8	0.0251	1	0:00:00.124230
8471	0	8	0.0251	0	0:00:00.124029
8472	2	2	0.0251	1	0:00:00.129176
8473	2	0	0.0251	0	0:00:00.133182
8474	4	4	0.0251	1	0:00:00.132768
8475	9	9	0.0251	1	0:00:00.129796
8476	0	4	0.0251	0	0:00:00.134154
8477	5	5	0.0251	1	0:00:00.131996
8478	5	3	0.0251	0	0:00:00.130158
8479	4	4	0.0251	1	0:00:00.132419
8480	2	9	0.0251	0	0:00:00.126494
8481	3	3	0.0251	1	0:00:00.128803
8482	1	1	0.0251	1	0:00:00.136478
8483	0	0	0.0251	1	0:00:00.136049
8484	3	0	0.0251	0	0:00:00.132815
8485	0	0	0.0251	1	0:00:00.136464
8486	4	4	0.0251	1	0:00:00.135978
8487	4	2	0.0251	0	0:00:00.136107
8488	9	9	0.0251	1	0:00:00.137903
8489	1	1	0.0251	1	0:00:00.131056
8490	3	5	0.0251	0	0:00:00.130977
8491	3	4	0.0251	0	0:00:00.130562
8492	0	9	0.0251	0	0:00:00.131252
8493	2	2	0.0251	1	0:00:00.126076
8494	1	6	0.0251	0	0:00:00.134558
8495	1	1	0.0251	1	0:00:00.176253
8496	0	0	0.0251	1	0:00:00.152520
8497	4	4	0.0251	1	0:00:00.132229
8498	1	1	0.0251	1	0:00:00.132925
8499	9	9	0.0251	1	0:00:00.133083
8500	4	4	0.0251	1	0:00:00.133172
8501	8	8	0.0251	1	0:00:00.133841
8502	1	1	0.0251	1	0:00:00.132464
8503	1	1	0.0251	1	0:00:00.132465
8504	1	1	0.0251	1	0:00:00.133138
8505	5	5	0.0251	1	0:00:00.133502
8506	9	9	0.0251	1	0:00:00.132966
8507	8	0	0.0251	0	0:00:00.138141
8508	1	1	0.0251	1	0:00:00.131252
8509	6	6	0.0251	1	0:00:00.132809
8510	7	7	0.0251	1	0:00:00.129197
8511	2	6	0.0251	0	0:00:00.129094
8512	9	9	0.0152	1	0:00:00.132621
8513	9	9	0.0251	1	0:00:00.132471
8514	7	2	0.0244	0	0:00:00.136290
8515	8	8	0.0251	1	0:00:00.131784
8516	8	8	0.0251	1	0:00:00.132085
8517	1	1	0.0251	1	0:00:00.131709
8518	9	4	0.0251	0	0:00:00.132734
8519	7	7	0.0251	1	0:00:00.132083
8520	8	8	0.0251	1	0:00:00.133486
8521	9	8	0.0231	0	0:00:00.131769
8522	1	1	0.0251	1	0:00:00.126626
8523	6	6	0.0251	1	0:00:00.132108
8524	6	6	0.0251	1	0:00:00.130961
8525	3	6	0.0251	0	0:00:00.129515
8526	3	5	0.0251	0	0:00:00.127262
8527	1	1	0.0251	1	0:00:00.125657
8528	3	3	0.0251	1	0:00:00.125778
8529	0	9	0.0251	0	0:00:00.125915
8530	8	8	0.0251	1	0:00:00.128348
8531	8	8	0.0251	1	0:00:00.133306
8532	3	3	0.0251	1	0:00:00.133391
8533	6	6	0.0251	1	0:00:00.124945
8534	6	6	0.0251	1	0:00:00.124886
8535	7	5	0.0251	0	0:00:00.126522
8536	1	9	0.0251	0	0:00:00.125854
8537	0	0	0.0251	1	0:00:00.125222
8538	7	7	0.0251	1	0:00:00.127511
8539	6	6	0.0251	1	0:00:00.125083
8540	4	4	0.0251	1	0:00:00.125579
8541	8	8	0.0251	1	0:00:00.126299
8542	2	6	0.0251	0	0:00:00.125638
8543	0	0	0.0251	1	0:00:00.126779
8544	6	6	0.0251	1	0:00:00.125913
8545	6	6	0.0251	1	0:00:00.127727
8546	8	8	0.0251	1	0:00:00.125358
8547	6	6	0.0251	1	0:00:00.126532
8548	3	4	0.0251	0	0:00:00.126057
8549	1	1	0.0251	1	0:00:00.125202
8550	1	1	0.0251	1	0:00:00.124728
8551	8	8	0.0251	1	0:00:00.125975
8552	6	6	0.0251	1	0:00:00.126120
8553	7	6	0.0251	0	0:00:00.125715
8554	0	0	0.0251	1	0:00:00.125001
8555	5	5	0.0251	1	0:00:00.125855
8556	4	4	0.0251	1	0:00:00.126838
8557	3	3	0.0251	1	0:00:00.126337
8558	2	2	0.00935	1	0:00:00.125484
8559	1	1	0.0251	1	0:00:00.124767
8560	7	7	0.0251	1	0:00:00.127064
8561	8	8	0.0251	1	0:00:00.125060
8562	2	2	0.0251	1	0:00:00.126099
8563	0	4	0.0251	0	0:00:00.125369
8564	1	1	0.0251	1	0:00:00.128831
8565	7	7	0.0251	1	0:00:00.126401
8566	4	0	0.0251	0	0:00:00.125972
8567	8	8	0.0251	1	0:00:00.125379
8568	7	7	0.0251	1	0:00:00.126886
8569	6	6	0.0251	1	0:00:00.125259
8570	6	6	0.0251	1	0:00:00.124742
8571	7	7	0.0251	1	0:00:00.126343
8572	0	0	0.0251	1	0:00:00.132627
8573	6	0	0.0251	0	0:00:00.136347
8574	4	4	0.0251	1	0:00:00.126246
8575	9	9	0.0251	1	0:00:00.129598
8576	2	0	0.0251	0	0:00:00.148014
8577	3	6	0.0251	0	0:00:00.141982
8578	2	5	0.0251	0	0:00:00.134460
8579	1	1	0.0251	1	0:00:00.134780
8580	3	5	0.0251	0	0:00:00.127082
8581	8	8	0.0251	1	0:00:00.128544
8582	6	6	0.0251	1	0:00:00.128897
8583	8	8	0.0251	1	0:00:00.132454
8584	1	1	0.0251	1	0:00:00.130527
8585	9	9	0.0251	1	0:00:00.130293
8586	6	4	0.0251	0	0:00:00.132375
8587	7	7	0.0251	1	0:00:00.142755
8588	6	6	0.0251	1	0:00:00.140375
8589	5	5	0.0251	1	0:00:00.134447
8590	0	0	0.0251	1	0:00:00.136852
8591	6	6	0.0251	1	0:00:00.129537
8592	0	0	0.0251	1	0:00:00.131045
8593	1	1	0.0251	1	0:00:00.130219
8594	3	3	0.0251	1	0:00:00.127657
8595	1	1	0.0251	1	0:00:00.130821
8596	1	1	0.0251	1	0:00:00.133435
8597	5	5	0.0251	1	0:00:00.126078
8598	3	3	0.0251	1	0:00:00.127750
8599	4	4	0.0251	1	0:00:00.131341
8600	3	3	0.0251	1	0:00:00.130357
8601	3	3	0.0251	1	0:00:00.134141
8602	8	8	0.0251	1	0:00:00.133481
8603	1	1	0.0251	1	0:00:00.134143
8604	6	3	0.0251	0	0:00:00.130641
8605	6	6	0.0251	1	0:00:00.130424
8606	1	1	0.0251	1	0:00:00.127654
8607	8	8	0.0251	1	0:00:00.131182
8608	8	8	0.0251	1	0:00:00.128513
8609	6	6	0.0251	1	0:00:00.126279
8610	2	2	0.0251	1	0:00:00.128148
8611	7	7	0.0251	1	0:00:00.133345
8612	4	4	0.0251	1	0:00:00.132157
8613	6	6	0.0251	1	0:00:00.131682
8614	8	8	0.0251	1	0:00:00.125474
8615	9	9	0.0251	1	0:00:00.126618
8616	3	7	0.017	0	0:00:00.126611
8617	3	4	0.0251	0	0:00:00.126659
8618	5	5	0.0251	1	0:00:00.126391
8619	5	5	0.0251	1	0:00:00.126093
8620	3	3	0.0251	1	0:00:00.128355
8621	1	1	0.0251	1	0:00:00.126467
8622	4	4	0.0251	1	0:00:00.126656
8623	1	1	0.0251	1	0:00:00.126372
8624	9	9	0.0251	1	0:00:00.125808
8625	5	5	0.0251	1	0:00:00.126483
8626	1	6	0.0251	0	0:00:00.126432
8627	7	7	0.0251	1	0:00:00.128275
8628	7	5	0.00617	0	0:00:00.127902
8629	7	7	0.0251	1	0:00:00.125971
8630	5	5	0.0251	1	0:00:00.125116
8631	2	2	0.0251	1	0:00:00.126675
8632	3	3	0.0251	1	0:00:00.126669
8633	3	2	0.0251	0	0:00:00.126620
8634	6	2	0.0251	0	0:00:00.126527
8635	6	6	0.0251	1	0:00:00.126179
8636	6	6	0.0251	1	0:00:00.125732
8637	4	4	0.0251	1	0:00:00.126271
8638	0	0	0.0251	1	0:00:00.126331
8639	7	7	0.0251	1	0:00:00.135269
8640	1	1	0.0251	1	0:00:00.134556
8641	7	7	0.0251	1	0:00:00.132964
8642	3	6	0.0251	0	0:00:00.134087
8643	0	0	0.0251	1	0:00:00.132507
8644	8	8	0.0251	1	0:00:00.134593
8645	1	1	0.0251	1	0:00:00.137455
8646	2	4	0.0159	0	0:00:00.139296
8647	4	4	0.0251	1	0:00:00.134623
8648	1	1	0.0251	1	0:00:00.132774
8649	2	2	0.0251	1	0:00:00.133821
8650	2	2	0.00206	1	0:00:00.132878
8651	4	2	0.0251	0	0:00:00.131945
8652	9	9	0.0251	1	0:00:00.132733
8653	8	8	0.0251	1	0:00:00.133760
8654	2	3	0.0251	0	0:00:00.134451
8655	8	8	0.0251	1	0:00:00.135396
8656	7	7	0.0251	1	0:00:00.130105
8657	6	6	0.0251	1	0:00:00.127998
8658	3	3	0.0251	1	0:00:00.126263
8659	4	4	0.0251	1	0:00:00.127394
8660	7	5	0.0251	0	0:00:00.127538
8661	2	2	0.0251	1	0:00:00.127053
8662	3	3	0.0251	1	0:00:00.127072
8663	1	1	0.0251	1	0:00:00.126528
8664	5	5	0.0251	1	0:00:00.128180
8665	3	7	0.0251	0	0:00:00.128670
8666	0	0	0.0251	1	0:00:00.126740
8667	4	4	0.0251	1	0:00:00.127097
8668	3	3	0.0251	1	0:00:00.127070
8669	4	4	0.0251	1	0:00:00.126321
8670	9	9	0.0251	1	0:00:00.125390
8671	4	3	0.0251	0	0:00:00.127218
8672	7	4	0.0251	0	0:00:00.126182
8673	9	9	0.0251	1	0:00:00.126340
8674	1	1	0.0251	1	0:00:00.126514
8675	7	7	0.0251	1	0:00:00.125022
8676	8	8	0.0251	1	0:00:00.126145
8677	3	3	0.0251	1	0:00:00.126249
8678	1	1	0.0251	1	0:00:00.125727
8679	8	4	0.0251	0	0:00:00.125195
8680	3	3	0.0251	1	0:00:00.124946
8681	2	6	0.0251	0	0:00:00.126776
8682	5	5	0.0251	1	0:00:00.126413
8683	7	7	0.0251	1	0:00:00.126643
8684	2	3	0.0251	0	0:00:00.126261
8685	7	7	0.0251	1	0:00:00.125427
8686	9	9	0.0251	1	0:00:00.126652
8687	6	6	0.0251	1	0:00:00.125818
8688	8	8	0.0251	1	0:00:00.126525
8689	6	6	0.0251	1	0:00:00.126190
8690	8	8	0.0251	1	0:00:00.124338
8691	6	6	0.0251	1	0:00:00.126946
8692	5	5	0.0251	1	0:00:00.126015
8693	9	9	0.0251	1	0:00:00.126269
8694	0	0	0.0251	1	0:00:00.126716
8695	4	4	0.0251	1	0:00:00.124857
8696	8	8	0.0251	1	0:00:00.135974
8697	5	5	0.0251	1	0:00:00.130298
8698	6	4	0.0251	0	0:00:00.131500
8699	4	5	0.0124	0	0:00:00.131968
8700	3	3	0.0251	1	0:00:00.130620
8701	8	8	0.0251	1	0:00:00.135855
8702	0	0	0.0251	1	0:00:00.138670
8703	4	4	0.0251	1	0:00:00.135324
8704	8	8	0.0251	1	0:00:00.139387
8705	6	6	0.0251	1	0:00:00.141210
8706	7	7	0.0251	1	0:00:00.146071
8707	2	2	0.0251	1	0:00:00.132958
8708	7	3	0.0251	0	0:00:00.132355
8709	1	9	0.0251	0	0:00:00.132037
8710	7	7	0.0251	1	0:00:00.124749
8711	4	4	0.0251	1	0:00:00.125948
8712	1	1	0.0251	1	0:00:00.126146
8713	2	2	0.0251	1	0:00:00.126236
8714	4	4	0.0251	1	0:00:00.125069
8715	2	2	0.0251	1	0:00:00.125063
8716	2	2	0.0251	1	0:00:00.127013
8717	8	8	0.0251	1	0:00:00.129713
8718	7	7	0.0251	1	0:00:00.134975
8719	2	2	0.0251	1	0:00:00.125854
8720	2	0	0.0251	0	0:00:00.126707
8721	6	6	0.0251	1	0:00:00.126389
8722	7	7	0.0251	1	0:00:00.129407
8723	5	7	0.0251	0	0:00:00.138721
8724	6	6	0.0251	1	0:00:00.135207
8725	8	8	0.0251	1	0:00:00.131274
8726	9	9	0.0251	1	0:00:00.137274
8727	9	9	0.0251	1	0:00:00.134486
8728	6	5	0.0251	0	0:00:00.136474
8729	5	5	0.0251	1	0:00:00.133868
8730	2	2	0.0251	1	0:00:00.125234
8731	9	9	0.0251	1	0:00:00.125976
8732	8	8	0.0251	1	0:00:00.127582
8733	7	7	0.0251	1	0:00:00.135203
8734	2	4	0.0251	0	0:00:00.129260
8735	3	3	0.0251	1	0:00:00.126276
8736	3	3	0.0251	1	0:00:00.128123
8737	7	7	0.0108	1	0:00:00.135502
8738	4	4	0.0251	1	0:00:00.136708
8739	3	3	0.0251	1	0:00:00.135943
8740	2	2	0.0251	1	0:00:00.133969
8741	1	1	0.0251	1	0:00:00.136513
8742	9	9	0.0251	1	0:00:00.129853
8743	0	8	0.0251	0	0:00:00.130446
8744	1	1	0.0251	1	0:00:00.135379
8745	5	5	0.0251	1	0:00:00.130383
8746	3	3	0.0251	1	0:00:00.125364
8747	2	2	0.0251	1	0:00:00.126498
8748	6	6	0.0251	1	0:00:00.126401
8749	5	5	0.0251	1	0:00:00.127524
8750	9	9	0.0251	1	0:00:00.126527
8751	1	3	0.0251	0	0:00:00.124527
8752	5	5	0.00897	1	0:00:00.126570
8753	4	7	0.0251	0	0:00:00.125643
8754	3	3	0.0251	1	0:00:00.126221
8755	6	5	0.0251	0	0:00:00.124948
8756	2	2	0.0251	1	0:00:00.126079
8757	8	4	0.0251	0	0:00:00.126289
8758	9	9	0.0251	1	0:00:00.126600
8759	7	7	0.0251	1	0:00:00.126809
8760	8	8	0.0251	1	0:00:00.124525
8761	0	0	0.0251	1	0:00:00.125226
8762	8	8	0.0251	1	0:00:00.126250
8763	9	9	0.0251	1	0:00:00.126064
8764	1	1	0.0251	1	0:00:00.125778
8765	2	2	0.0251	1	0:00:00.125003
8766	5	5	0.0251	1	0:00:00.125108
8767	7	7	0.0251	1	0:00:00.126362
8768	2	2	0.0251	1	0:00:00.125441
8769	0	0	0.0251	1	0:00:00.126457
8770	6	6	0.0251	1	0:00:00.125167
8771	6	6	0.0251	1	0:00:00.124923
8772	1	1	0.0251	1	0:00:00.128428
8773	6	6	0.0251	1	0:00:00.137314
8774	3	4	0.0251	0	0:00:00.135123
8775	1	0	0.0251	0	0:00:00.135184
8776	5	5	0.0251	1	0:00:00.138546
8777	0	0	0.0251	1	0:00:00.132899
8778	3	2	0.0251	0	0:00:00.131476
8779	7	7	0.0251	1	0:00:00.132366
8780	4	4	0.0251	1	0:00:00.132595
8781	6	6	0.0251	1	0:00:00.136949
8782	5	5	0.0251	1	0:00:00.138072
8783	6	6	0.0251	1	0:00:00.135737
8784	4	4	0.0251	1	0:00:00.126908
8785	8	8	0.0251	1	0:00:00.137150
8786	3	3	0.0212	1	0:00:00.133894
8787	4	4	0.0251	1	0:00:00.132510
8788	5	3	0.0251	0	0:00:00.135306
8789	5	5	0.0251	1	0:00:00.133031
8790	0	0	0.0251	1	0:00:00.132151
8791	6	6	0.0251	1	0:00:00.132020
8792	6	6	0.0251	1	0:00:00.131800
8793	7	7	0.0251	1	0:00:00.131362
8794	5	5	0.0251	1	0:00:00.131924
8795	0	0	0.0251	1	0:00:00.131481
8796	9	9	0.0251	1	0:00:00.131252
8797	9	9	0.0251	1	0:00:00.131676
8798	6	6	0.0251	1	0:00:00.132544
8799	1	1	0.0251	1	0:00:00.131320
8800	0	0	0.0251	1	0:00:00.131712
8801	4	7	0.0251	0	0:00:00.133873
8802	6	6	0.0251	1	0:00:00.136264
8803	3	7	0.0251	0	0:00:00.134248
8804	6	4	0.0251	0	0:00:00.133867
8805	9	9	0.0251	1	0:00:00.150630
8806	3	6	0.0251	0	0:00:00.135725
8807	6	6	0.0251	1	0:00:00.134995
8808	6	6	0.0251	1	0:00:00.138444
8809	8	8	0.0106	1	0:00:00.142343
8810	2	5	0.0143	0	0:00:00.141823
8811	1	5	0.0197	0	0:00:00.140863
8812	0	0	0.0251	1	0:00:00.133311
8813	1	1	0.0251	1	0:00:00.134654
8814	9	9	0.0251	1	0:00:00.132662
8815	3	5	0.02	0	0:00:00.133165
8816	7	7	0.0251	1	0:00:00.132342
8817	4	3	0.0251	0	0:00:00.133617
8818	3	5	0.0251	0	0:00:00.132290
8819	0	0	0.0251	1	0:00:00.132473
8820	2	2	0.0251	1	0:00:00.131561
8821	7	7	0.0251	1	0:00:00.131833
8822	6	6	0.0251	1	0:00:00.128091
8823	4	4	0.0251	1	0:00:00.127548
8824	3	3	0.0251	1	0:00:00.126559
8825	0	0	0.0251	1	0:00:00.126871
8826	8	8	0.0251	1	0:00:00.126134
8827	2	5	0.0251	0	0:00:00.126444
8828	0	6	0.0251	0	0:00:00.125361
8829	0	0	0.0251	1	0:00:00.125427
8830	9	9	0.0251	1	0:00:00.126666
8831	6	6	0.0251	1	0:00:00.125902
8832	6	6	0.0251	1	0:00:00.125786
8833	6	6	0.0251	1	0:00:00.125750
8834	8	8	0.0251	1	0:00:00.125065
8835	7	7	0.0251	1	0:00:00.126319
8836	4	4	0.0251	1	0:00:00.126529
8837	1	1	0.0251	1	0:00:00.126205
8838	8	8	0.0251	1	0:00:00.125249
8839	1	1	0.0251	1	0:00:00.129967
8840	2	2	0.0251	1	0:00:00.139533
8841	2	0	0.0251	0	0:00:00.140777
8842	4	4	0.0251	1	0:00:00.142225
8843	8	8	0.0251	1	0:00:00.141246
8844	5	7	0.0251	0	0:00:00.140800
8845	2	2	0.0251	1	0:00:00.125584
8846	6	6	0.0251	1	0:00:00.124742
8847	5	4	0.0251	0	0:00:00.126379
8848	3	3	0.0251	1	0:00:00.126495
8849	9	9	0.0251	1	0:00:00.125907
8850	1	9	0.0251	0	0:00:00.125564
8851	0	0	0.0251	1	0:00:00.124733
8852	7	7	0.0251	1	0:00:00.125987
8853	2	2	0.0251	1	0:00:00.125500
8854	4	2	0.0251	0	0:00:00.125329
8855	4	6	0.0113	0	0:00:00.124486
8856	0	0	0.0251	1	0:00:00.126453
8857	0	0	0.0251	1	0:00:00.126147
8858	6	6	0.0251	1	0:00:00.126644
8859	2	2	0.0251	1	0:00:00.126179
8860	2	2	0.0251	1	0:00:00.124965
8861	4	4	0.0251	1	0:00:00.125644
8862	0	0	0.0251	1	0:00:00.126103
8863	5	5	0.0251	1	0:00:00.125216
8864	9	9	0.0251	1	0:00:00.126050
8865	7	7	0.0251	1	0:00:00.124804
8866	1	1	0.0251	1	0:00:00.126015
8867	8	8	0.0251	1	0:00:00.126385
8868	4	6	0.0251	0	0:00:00.134337
8869	5	5	0.0251	1	0:00:00.137259
8870	5	5	0.0251	1	0:00:00.135534
8871	9	9	0.0251	1	0:00:00.137002
8872	8	2	0.0251	0	0:00:00.141668
8873	5	5	0.0251	1	0:00:00.136212
8874	7	7	0.0251	1	0:00:00.139873
8875	8	8	0.0251	1	0:00:00.138800
8876	0	0	0.0251	1	0:00:00.136375
8877	9	9	0.0251	1	0:00:00.126284
8878	8	8	0.0251	1	0:00:00.135924
8879	9	9	0.0251	1	0:00:00.136986
8880	1	1	0.0251	1	0:00:00.127373
8881	6	6	0.0251	1	0:00:00.126888
8882	3	3	0.0233	1	0:00:00.126570
8883	8	8	0.0251	1	0:00:00.126043
8884	0	0	0.0251	1	0:00:00.125404
8885	3	3	0.0251	1	0:00:00.126315
8886	4	3	0.0251	0	0:00:00.126300
8887	4	4	0.0251	1	0:00:00.125643
8888	8	8	0.0251	1	0:00:00.125486
8889	4	4	0.0251	1	0:00:00.124393
8890	8	8	0.0251	1	0:00:00.127030
8891	9	9	0.0251	1	0:00:00.141986
8892	8	8	0.0251	1	0:00:00.142158
8893	6	6	0.0251	1	0:00:00.126717
8894	0	0	0.0251	1	0:00:00.130040
8895	0	0	0.0251	1	0:00:00.144295
8896	8	8	0.0251	1	0:00:00.140024
8897	2	2	0.0251	1	0:00:00.135586
8898	7	2	0.0251	0	0:00:00.141972
8899	4	4	0.0251	1	0:00:00.147004
8900	2	2	0.0251	1	0:00:00.128949
8901	5	5	0.00596	1	0:00:00.126673
8902	6	6	0.0251	1	0:00:00.129759
8903	0	0	0.0251	1	0:00:00.127384
8904	5	5	0.0251	1	0:00:00.125610
8905	8	8	0.0251	1	0:00:00.125443
8906	4	4	0.0251	1	0:00:00.138839
8907	1	1	0.0251	1	0:00:00.143287
8908	9	9	0.0251	1	0:00:00.132493
8909	0	8	0.0251	0	0:00:00.125871
8910	1	1	0.0251	1	0:00:00.134976
8911	4	4	0.0251	1	0:00:00.154461
8912	4	4	0.0251	1	0:00:00.142163
8913	8	8	0.0251	1	0:00:00.127318
8914	4	4	0.0251	1	0:00:00.126503
8915	9	9	0.0251	1	0:00:00.126215
8916	6	6	0.0251	1	0:00:00.125815
8917	0	0	0.0251	1	0:00:00.124717
8918	7	7	0.00263	1	0:00:00.126781
8919	7	4	0.0251	0	0:00:00.125965
8920	6	6	0.0251	1	0:00:00.138519
8921	8	8	0.0251	1	0:00:00.142083
8922	9	9	0.0251	1	0:00:00.139674
8923	6	6	0.0251	1	0:00:00.125371
8924	2	2	0.0251	1	0:00:00.125679
8925	0	0	0.0251	1	0:00:00.126063
8926	4	4	0.0251	1	0:00:00.126862
8927	9	9	0.0251	1	0:00:00.133713
8928	4	4	0.0251	1	0:00:00.144591
8929	9	9	0.0251	1	0:00:00.130180
8930	3	4	0.0251	0	0:00:00.129186
8931	9	9	0.0251	1	0:00:00.133229
8932	6	2	0.0251	0	0:00:00.125841
8933	6	3	0.0251	0	0:00:00.126695
8934	7	7	0.0251	1	0:00:00.125523
8935	0	0	0.0251	1	0:00:00.125797
8936	9	9	0.0251	1	0:00:00.125463
8937	7	0	0.0251	0	0:00:00.126612
8938	1	1	0.0233	1	0:00:00.125177
8939	8	2	0.00467	0	0:00:00.125098
8940	6	6	0.0251	1	0:00:00.131688
8941	0	0	0.0251	1	0:00:00.137227
8942	6	6	0.0251	1	0:00:00.129223
8943	7	4	0.0251	0	0:00:00.125362
8944	4	4	0.0251	1	0:00:00.125504
8945	1	1	0.0251	1	0:00:00.126361
8946	9	9	0.0251	1	0:00:00.126595
8947	4	4	0.0251	1	0:00:00.124967
8948	6	6	0.0251	1	0:00:00.125970
8949	7	7	0.0251	1	0:00:00.125614
8950	9	9	0.0251	1	0:00:00.132017
8951	8	8	0.0251	1	0:00:00.128904
8952	3	3	0.0251	1	0:00:00.126258
8953	9	9	0.0251	1	0:00:00.125584
8954	2	2	0.0251	1	0:00:00.125982
8955	1	1	0.0251	1	0:00:00.126101
8956	2	4	0.0251	0	0:00:00.131159
8957	7	7	0.0251	1	0:00:00.137490
8958	6	6	0.0251	1	0:00:00.136788
8959	1	1	0.0251	1	0:00:00.135043
8960	0	0	0.0251	1	0:00:00.135068
8961	0	0	0.0251	1	0:00:00.134231
8962	5	3	0.0251	0	0:00:00.129835
8963	6	6	0.0251	1	0:00:00.125981
8964	0	8	0.0251	0	0:00:00.125849
8965	4	4	0.0251	1	0:00:00.126024
8966	3	3	0.0251	1	0:00:00.142990
8967	2	5	0.0251	0	0:00:00.132498
8968	8	8	0.0251	1	0:00:00.137560
8969	8	8	0.0251	1	0:00:00.137187
8970	0	0	0.0251	1	0:00:00.137660
8971	6	6	0.0251	1	0:00:00.136886
8972	9	7	0.0251	0	0:00:00.125096
8973	5	5	0.0251	1	0:00:00.131502
8974	2	2	0.0197	1	0:00:00.131804
8975	8	8	0.0251	1	0:00:00.128096
8976	7	7	0.0251	1	0:00:00.133456
8977	0	1	0.0251	0	0:00:00.129385
8978	6	6	0.0251	1	0:00:00.128328
8979	5	5	0.0251	1	0:00:00.125859
8980	9	9	0.0251	1	0:00:00.130382
8981	7	4	0.0251	0	0:00:00.132418
8982	2	2	0.0251	1	0:00:00.125933
8983	3	4	0.0251	0	0:00:00.129304
8984	6	6	0.0251	1	0:00:00.141099
8985	9	0	0.0251	0	0:00:00.135958
8986	6	6	0.0251	1	0:00:00.136504
8987	2	2	0.0251	1	0:00:00.135648
8988	2	2	0.0251	1	0:00:00.137001
8989	4	4	0.0251	1	0:00:00.125921
8990	1	1	0.0251	1	0:00:00.125869
8991	0	0	0.0251	1	0:00:00.126623
8992	5	5	0.0251	1	0:00:00.125706
8993	0	9	0.0251	0	0:00:00.132169
8994	8	8	0.0251	1	0:00:00.131855
8995	9	9	0.0251	1	0:00:00.132029
8996	3	3	0.0251	1	0:00:00.128470
8997	5	7	0.0251	0	0:00:00.126801
8998	9	9	0.0251	1	0:00:00.126588
8999	3	3	0.0251	1	0:00:00.126825
9000	8	8	0.0251	1	0:00:00.129232
9001	1	1	0.0251	1	0:00:00.130349
9002	6	6	0.0251	1	0:00:00.127769
9003	3	3	0.0251	1	0:00:00.126769
9004	7	7	0.0251	1	0:00:00.126302
9005	5	3	0.0251	0	0:00:00.127609
9006	6	5	0.0184	0	0:00:00.126911
9007	2	2	0.0251	1	0:00:00.126038
9008	0	0	0.0251	1	0:00:00.130239
9009	2	2	0.0251	1	0:00:00.133698
9010	8	5	0.00918	0	0:00:00.129175
9011	2	6	0.0251	0	0:00:00.130279
9012	8	8	0.0251	1	0:00:00.132985
9013	7	7	0.0251	1	0:00:00.135464
9014	7	7	0.0251	1	0:00:00.140095
9015	8	8	0.0251	1	0:00:00.140878
9016	1	1	0.0251	1	0:00:00.137905
9017	0	0	0.0251	1	0:00:00.135703
9018	8	8	0.0251	1	0:00:00.135921
9019	9	9	0.0251	1	0:00:00.129629
9020	7	7	0.0251	1	0:00:00.125903
9021	0	0	0.0251	1	0:00:00.126879
